id;X_deg;Y_deg;Pop2040;Households;Tier;TotalEnergyPerCell;FinalElecCode2040;MinimumOverallLCOE2040;Least_Cost_Option
7371;2.6502;9.0892;337.1989;57.8000;4;54154.1453;3.0000;0.4546;Solar Home System (SHS)
14509;3.6284;10.9488;102.6765;17.6000;4;16489.8435;3.0000;0.4144;Solar Home System (SHS)
9956;2.5774;6.8969;108.5104;18.6000;4;17426.7665;3.0000;0.4990;Solar Home System (SHS)
9717;1.6653;9.8754;47.8379;8.2000;4;7682.7680;3.0000;0.4248;Solar Home System (SHS)
2899;1.7431;6.8215;228.6885;39.2000;4;36727.3788;1.0000;0.0100;Grid Extension
14175;3.3579;10.8443;253.1909;43.4000;4;40662.4551;3.0000;0.4162;Solar Home System (SHS)
10692;3.4445;10.0910;66.5064;11.4000;4;10680.9214;3.0000;0.4261;Solar Home System (SHS)
1353;2.2080;6.5650;9202.3800;1577.4000;4;1477902.2274;1.0000;0.1000;Grid Extension
15735;3.1749;11.2960;68.8399;11.8000;4;11055.6906;3.0000;0.4098;Solar Home System (SHS)
14186;2.7659;10.8405;57.1721;9.8000;4;9181.8447;3.0000;0.4130;Solar Home System (SHS)
2669;2.4553;6.8529;373.3690;64.0000;4;59963.0674;5.0000;0.2757;Mini-grid
11169;1.0890;10.2218;78.1741;13.4000;4;12554.7672;3.0000;0.4289;Solar Home System (SHS)
8689;1.6308;9.6361;126.0121;21.6000;4;20237.5353;1.0000;0.1000;Grid Extension
4331;2.7273;7.1589;177.3503;30.4000;4;28482.4570;3.0000;0.4958;Solar Home System (SHS)
5891;1.6729;7.7285;911.2538;156.2000;4;146347.3614;5.0000;0.2505;Mini-grid
7966;2.9189;9.2982;42.0040;7.2000;4;6745.8451;3.0000;0.4527;Solar Home System (SHS)
2216;2.2446;6.7579;74.6738;12.8000;4;11992.6135;3.0000;0.4964;Solar Home System (SHS)
2447;2.0113;6.8682;947.4239;162.4000;4;152156.2836;5.0000;0.2826;Mini-grid
2144;1.9564;6.7656;138.8466;23.8000;4;22298.7657;3.0000;0.4949;Solar Home System (SHS)
11956;2.5742;10.3866;95.6758;16.4000;4;15365.5360;3.0000;0.4214;Solar Home System (SHS)
1947;2.7215;6.7788;508.7153;87.2000;4;81699.6794;5.0000;0.3037;Mini-grid
11309;1.0914;10.2927;57.1721;9.8000;4;9181.8447;3.0000;0.4278;Solar Home System (SHS)
7779;2.9786;9.2214;204.1862;35.0000;4;32792.3025;3.0000;0.4539;Solar Home System (SHS)
6948;2.4880;8.5743;72.3403;12.4000;4;11617.8443;3.0000;0.4713;Solar Home System (SHS)
12603;0.9572;10.3278;39.6705;6.8000;4;6371.0759;3.0000;0.4280;Solar Home System (SHS)
16634;3.5527;11.6111;105.0100;18.0000;4;16864.6127;3.0000;0.4086;Solar Home System (SHS)
3809;2.3170;7.0526;1897.1814;325.2000;4;304687.3364;5.0000;0.2884;Mini-grid
4808;2.5381;7.2725;74.6738;12.8000;4;11992.6135;3.0000;0.4886;Solar Home System (SHS)
14826;2.2039;11.0824;60.6725;10.4000;4;9743.9985;3.0000;0.4116;Solar Home System (SHS)
12727;1.0893;10.4675;68.8399;11.8000;4;11055.6906;3.0000;0.4243;Solar Home System (SHS)
8945;1.8922;9.6747;60.6725;10.4000;4;9743.9985;3.0000;0.4293;Solar Home System (SHS)
9413;1.5403;9.8693;84.0080;14.4000;4;13491.6902;3.0000;0.4233;Solar Home System (SHS)
11713;1.2793;10.3625;222.8546;38.2000;4;35790.4559;3.0000;0.4208;Solar Home System (SHS)
8862;1.4220;9.7021;390.8707;67.0000;4;62773.8362;1.0000;0.1000;Grid Extension
6922;1.9358;7.9880;375.7026;64.4000;4;60337.8366;5.0000;0.2470;Mini-grid
15584;2.3945;11.2774;53.6718;9.2000;4;8619.6909;3.0000;0.4084;Solar Home System (SHS)
5252;2.3387;7.4303;57.1721;9.8000;4;9181.8447;3.0000;0.4820;Solar Home System (SHS)
5566;1.7038;7.5801;93.3423;16.0000;4;14990.7669;3.0000;0.4638;Solar Home System (SHS)
8744;3.2168;9.6194;102.6765;17.6000;4;16489.8435;3.0000;0.4348;Solar Home System (SHS)
15479;2.5067;11.2267;99.1762;17.0000;4;15927.6898;3.0000;0.4104;Solar Home System (SHS)
14065;1.0431;10.9024;147.0141;25.2000;4;23610.4578;1.0000;0.0100;Grid Extension
5417;2.0754;7.5114;89.8419;15.4000;4;14428.6131;3.0000;0.4784;Solar Home System (SHS)
6998;1.6703;8.6533;108.5104;18.6000;4;17426.7665;3.0000;0.4503;Solar Home System (SHS)
9109;3.1748;9.7761;72.3403;12.4000;4;11617.8443;3.0000;0.4321;Solar Home System (SHS)
10230;2.9911;9.9641;487.7133;83.6000;4;78326.7568;5.0000;0.2591;Mini-grid
11321;3.1867;10.2956;261.3583;44.8000;4;41974.1472;3.0000;0.4235;Solar Home System (SHS)
4474;1.7655;7.1312;484.2130;83.0000;4;77764.6031;5.0000;0.2622;Mini-grid
9700;3.3195;9.9121;63.0060;10.8000;4;10118.7676;3.0000;0.4263;Solar Home System (SHS)
6097;2.6660;7.0895;135.3463;23.2000;4;21736.6119;1.0000;0.1000;Grid Extension
4014;2.1688;7.0240;1326.6269;227.4000;4;213056.2739;5.0000;0.2817;Mini-grid
13683;2.5609;10.7356;63.0060;10.8000;4;10118.7676;3.0000;0.4158;Solar Home System (SHS)
10585;2.7431;10.0970;42.0040;7.2000;4;6745.8451;3.0000;0.4256;Solar Home System (SHS)
14607;2.0094;11.0260;32.6698;5.6000;4;5246.7684;3.0000;0.4138;Solar Home System (SHS)
7240;2.5691;9.0383;544.8854;93.4000;4;87508.6015;1.0000;0.1000;Grid Extension
740;1.7671;6.5182;1097.9383;188.2000;4;176328.8951;5.0000;0.3047;Mini-grid
11879;1.6464;10.4028;2733.7614;468.6000;4;439042.0843;5.0000;0.2439;Mini-grid
1810;2.5148;6.6351;1629.9892;279.4000;4;261776.2662;5.0000;0.2851;Mini-grid
4448;2.6751;7.1861;117.8446;20.2000;4;18925.8432;1.0000;0.1000;Grid Extension
1636;2.3296;6.6224;87.5084;15.0000;4;14053.8439;3.0000;0.5010;Solar Home System (SHS)
16738;3.3399;11.6547;81.6745;14.0000;4;13116.9210;3.0000;0.4090;Solar Home System (SHS)
11545;3.4735;10.2612;105.0100;18.0000;4;16864.6127;3.0000;0.4218;Solar Home System (SHS)
5930;2.3592;7.7670;472.5452;81.0000;4;75890.7572;5.0000;0.2581;Mini-grid
8548;1.5835;9.5253;47.8379;8.2000;4;7682.7680;3.0000;0.4280;Solar Home System (SHS)
12105;3.0374;10.4293;42.0040;7.2000;4;6745.8451;3.0000;0.4212;Solar Home System (SHS)
6521;1.9316;8.0591;1349.9624;231.4000;4;216803.9657;5.0000;0.2712;Mini-grid
455;2.1113;6.3953;60.6725;10.4000;4;9743.9985;3.0000;0.4734;Solar Home System (SHS)
8103;1.9677;9.4230;47.8379;8.2000;4;7682.7680;1.0000;0.0100;Grid Extension
2264;1.6939;6.7663;358.2009;61.4000;4;57527.0678;5.0000;0.2615;Mini-grid
4642;1.9119;7.2841;243.8567;41.8000;4;39163.3784;3.0000;0.4795;Solar Home System (SHS)
1171;2.0199;6.5559;114.3443;19.6000;4;18363.6894;3.0000;0.4828;Solar Home System (SHS)
2380;1.6586;6.8646;147.0141;25.2000;4;23610.4578;1.0000;0.0100;Grid Extension
4155;1.8261;6.9990;1298.6242;222.6000;4;208559.0439;5.0000;0.2700;Mini-grid
9052;1.6208;9.7440;234.5224;40.2000;4;37664.3017;3.0000;0.4250;Solar Home System (SHS)
5759;1.7481;7.6565;544.8854;93.4000;4;87508.6015;5.0000;0.2562;Mini-grid
7268;1.9093;8.9944;387.3704;66.4000;4;62211.6825;5.0000;0.2769;Mini-grid
12233;3.2040;10.4197;99.1762;17.0000;4;15927.6898;3.0000;0.4201;Solar Home System (SHS)
7984;1.5749;9.3098;147.0141;25.2000;4;23610.4578;3.0000;0.4335;Solar Home System (SHS)
8243;2.0443;9.4447;183.1842;31.4000;4;29419.3800;1.0000;0.1000;Grid Extension
15933;2.3846;11.3367;2568.0789;440.2000;4;412433.4731;5.0000;0.2459;Mini-grid
10184;1.8886;6.9329;6640.1350;1138.2000;4;1066405.6772;1.0000;0.1000;Grid Extension
14350;3.5507;10.9314;3554.0065;609.2000;4;570773.4481;5.0000;0.2999;Mini-grid
4032;1.6830;7.0292;589.2230;101.0000;4;94629.2158;5.0000;0.4175;Mini-grid
10432;2.0038;10.0302;135.3463;23.2000;4;21736.6119;3.0000;0.4239;Solar Home System (SHS)
6983;1.6516;8.6311;733.9035;125.8000;4;117864.9044;5.0000;0.2842;Mini-grid
15069;2.3903;11.1442;68.8399;11.8000;4;11055.6906;3.0000;0.4120;Solar Home System (SHS)
3513;1.7407;6.9851;225.1882;38.6000;4;36165.2250;1.0000;0.0100;Grid Extension
13214;2.0641;10.6241;3034.7902;520.2000;4;487387.3074;5.0000;0.3059;Mini-grid
5799;2.0560;7.6972;131.8459;22.6000;4;21174.4582;3.0000;0.4750;Solar Home System (SHS)
16790;3.1693;11.7151;93.3423;16.0000;4;14990.7669;3.0000;0.4059;Solar Home System (SHS)
7423;2.5285;9.1165;53.6718;9.2000;4;8619.6909;3.0000;0.4524;Solar Home System (SHS)
12490;3.1995;10.3172;74.6738;12.8000;4;11992.6135;3.0000;0.4229;Solar Home System (SHS)
11733;0.9864;10.3451;42.0040;7.2000;4;6745.8451;3.0000;0.4280;Solar Home System (SHS)
6112;2.1238;7.0933;159.8486;27.4000;4;25671.6882;3.0000;0.4833;Solar Home System (SHS)
10608;1.5104;10.1085;105.0100;18.0000;4;16864.6127;3.0000;0.4233;Solar Home System (SHS)
9978;2.5027;6.8968;836.5800;143.4000;4;134354.7479;5.0000;0.2795;Mini-grid
16745;2.5563;11.6522;51.3382;8.8000;4;8244.9218;3.0000;0.4070;Solar Home System (SHS)
11880;3.0296;10.4041;72.3403;12.4000;4;11617.8443;3.0000;0.4216;Solar Home System (SHS)
14868;2.3116;11.0778;196.0187;33.6000;4;31480.6104;3.0000;0.4122;Solar Home System (SHS)
11710;0.8881;10.3625;117.8446;20.2000;4;18925.8432;3.0000;0.4258;Solar Home System (SHS)
7358;2.5858;9.1038;228.6885;39.2000;4;36727.3788;3.0000;0.4527;Solar Home System (SHS)
1969;2.2859;6.7799;577.5552;99.0000;4;92755.3699;5.0000;0.4644;Mini-grid
5224;2.0937;7.4249;754.9055;129.4000;4;121237.8270;1.0000;0.1000;Grid Extension
16511;2.6118;11.5341;47.8379;8.2000;4;7682.7680;3.0000;0.4074;Solar Home System (SHS)
6658;2.5309;8.1736;589.2230;101.0000;4;94629.2158;5.0000;0.4161;Mini-grid
5415;2.1712;7.5101;171.5164;29.4000;4;27545.5341;3.0000;0.4828;Solar Home System (SHS)
16744;2.5488;11.6538;110.8439;19.0000;4;17801.5356;3.0000;0.4068;Solar Home System (SHS)
13752;1.0689;10.7368;93.3423;16.0000;4;14990.7669;3.0000;0.4193;Solar Home System (SHS)
9597;1.6180;9.9194;63.0060;10.8000;4;10118.7676;3.0000;0.4237;Solar Home System (SHS)
10935;1.2881;10.1854;51.3382;8.8000;4;8244.9218;3.0000;0.4250;Solar Home System (SHS)
13529;2.6832;10.6455;66.5064;11.4000;4;10680.9214;3.0000;0.4154;Solar Home System (SHS)
3328;1.9390;6.7339;74.6738;12.8000;4;11992.6135;1.0000;0.0100;Grid Extension
4757;1.9700;7.3062;333.6986;57.2000;4;53591.9915;5.0000;0.2646;Mini-grid
3797;1.8686;7.0493;644.0616;110.4000;4;103436.2913;1.0000;0.0100;Grid Extension
12820;0.8829;10.4831;369.8687;63.4000;4;59400.9137;3.0000;0.4243;Solar Home System (SHS)
10707;3.1828;10.0456;84.0080;14.4000;4;13491.6902;3.0000;0.4263;Solar Home System (SHS)
9617;1.3594;9.9268;66.5064;11.4000;4;10680.9214;3.0000;0.4265;Solar Home System (SHS)
13427;2.2349;10.6697;102.6765;17.6000;4;16489.8435;3.0000;0.4170;Solar Home System (SHS)
7868;2.2439;8.5081;68.8399;11.8000;4;11055.6906;3.0000;0.4674;Solar Home System (SHS)
9990;1.9177;6.8877;484.2130;83.0000;4;77764.6031;5.0000;0.2757;Mini-grid
7170;1.6911;8.9409;45.5044;7.8000;4;7307.9988;3.0000;0.4437;Solar Home System (SHS)
15308;3.0655;11.1803;159.8486;27.4000;4;25671.6882;3.0000;0.4112;Solar Home System (SHS)
8048;2.5313;9.3334;274.1929;47.0000;4;44035.3776;1.0000;0.0100;Grid Extension
7522;1.6006;9.1745;53.6718;9.2000;4;8619.6909;3.0000;0.4364;Solar Home System (SHS)
5536;2.5858;7.4480;2274.0508;389.8000;4;365212.5575;5.0000;0.3035;Mini-grid
1904;2.3080;6.7900;259.0248;44.4000;4;41599.3780;3.0000;0.5002;Solar Home System (SHS)
10435;3.4424;10.0275;84.0080;14.4000;4;13491.6902;3.0000;0.4271;Solar Home System (SHS)
14449;3.7441;10.9830;131.8459;22.6000;4;21174.4582;3.0000;0.4146;Solar Home System (SHS)
1379;1.8242;6.6357;222.8546;38.2000;4;35790.4559;3.0000;0.4932;Solar Home System (SHS)
4979;1.9516;7.2333;192.5184;33.0000;4;30918.4566;1.0000;0.1000;Grid Extension
2108;2.1655;6.7632;39.6705;6.8000;4;6371.0759;3.0000;0.4940;Solar Home System (SHS)
9520;3.2845;9.8930;51.3382;8.8000;4;8244.9218;3.0000;0.4271;Solar Home System (SHS)
13564;0.8857;10.5638;110.8439;19.0000;4;17801.5356;3.0000;0.4231;Solar Home System (SHS)
17100;2.6712;10.4604;84.0080;14.4000;4;13491.6902;3.0000;0.4189;Solar Home System (SHS)
6368;2.2250;7.8922;547.2190;93.8000;4;87883.3707;1.0000;0.1000;Grid Extension
6036;2.5677;7.3494;1307.9584;224.2000;4;210058.1206;5.0000;0.2985;Mini-grid
12774;2.7414;10.4808;45.5044;7.8000;4;7307.9988;1.0000;0.0100;Grid Extension
11311;1.0750;10.2939;81.6745;14.0000;4;13116.9210;3.0000;0.4273;Solar Home System (SHS)
14217;2.9692;10.8502;558.8868;95.8000;4;89757.2166;5.0000;0.2894;Mini-grid
9498;2.5978;9.9018;36.1701;6.2000;4;5808.9222;3.0000;0.4319;Solar Home System (SHS)
8593;1.8524;9.5825;72.3403;12.4000;4;11617.8443;3.0000;0.4310;Solar Home System (SHS)
6402;2.2113;7.9322;60.6725;10.4000;4;9743.9985;3.0000;0.4715;Solar Home System (SHS)
16028;2.5834;11.3864;45.5044;7.8000;4;7307.9988;3.0000;0.4086;Solar Home System (SHS)
1055;2.5383;6.6705;156.3483;26.8000;4;25109.5345;3.0000;0.4952;Solar Home System (SHS)
1;1.7025;6.2535;1275.2886;218.6000;4;204811.3522;1.0000;0.1000;Grid Extension
2233;1.8251;6.7617;1341.7950;230.0000;4;215492.2736;5.0000;0.2918;Mini-grid
2961;2.2011;6.8288;95.6758;16.4000;4;15365.5360;3.0000;0.4912;Solar Home System (SHS)
3323;2.3494;6.7327;74.6738;12.8000;4;11992.6135;3.0000;0.5008;Solar Home System (SHS)
677;1.9082;6.5035;150.5144;25.8000;4;24172.6116;3.0000;0.4906;Solar Home System (SHS)
14482;2.0305;10.9749;32.6698;5.6000;4;5246.7684;3.0000;0.4142;Solar Home System (SHS)
8959;3.2473;9.6901;186.6845;32.0000;4;29981.5337;3.0000;0.4335;Solar Home System (SHS)
16782;2.4137;11.6659;84.0080;14.4000;4;13491.6902;3.0000;0.4080;Solar Home System (SHS)
8369;1.8983;9.4962;81.6745;14.0000;4;13116.9210;3.0000;0.4319;Solar Home System (SHS)
17081;0.9512;10.4583;45.5044;7.8000;4;7307.9988;3.0000;0.4258;Solar Home System (SHS)
6847;1.9588;8.4340;84.0080;14.4000;4;13491.6902;3.0000;0.4618;Solar Home System (SHS)
4693;2.5223;7.2886;117.8446;20.2000;4;18925.8432;3.0000;0.4870;Solar Home System (SHS)
2958;1.9522;6.8279;177.3503;30.4000;4;28482.4570;3.0000;0.4906;Solar Home System (SHS)
10370;1.7503;10.0174;84.0080;14.4000;4;13491.6902;3.0000;0.4224;Solar Home System (SHS)
8988;1.5732;9.6741;47.8379;8.2000;4;7682.7680;3.0000;0.4248;Solar Home System (SHS)
9018;2.8145;9.7520;84.0080;14.4000;4;13491.6902;3.0000;0.4366;Solar Home System (SHS)
15068;2.1632;11.1456;81.6745;14.0000;4;13116.9210;3.0000;0.4124;Solar Home System (SHS)
15040;2.3485;11.1307;57.1721;9.8000;4;9181.8447;3.0000;0.4116;Solar Home System (SHS)
12253;2.8152;10.3665;45.5044;7.8000;4;7307.9988;3.0000;0.4204;Solar Home System (SHS)
804;2.6361;6.6829;144.6805;24.8000;4;23235.6886;1.0000;0.1000;Grid Extension
10591;2.5841;10.0927;36.1701;6.2000;4;5808.9222;3.0000;0.4256;Solar Home System (SHS)
523;1.7799;6.4827;204.1862;35.0000;4;32792.3025;3.0000;0.4932;Solar Home System (SHS)
17111;1.3914;9.9347;99.1762;17.0000;4;15927.6898;3.0000;0.4267;Solar Home System (SHS)
11302;1.2963;10.2909;45.5044;7.8000;4;7307.9988;3.0000;0.4220;Solar Home System (SHS)
5008;2.1194;7.2430;208.8533;35.8000;4;33541.8408;1.0000;0.1000;Grid Extension
10640;3.0581;10.1035;288.1942;49.4000;4;46283.9927;3.0000;0.4252;Solar Home System (SHS)
648;1.7549;6.5057;186.6845;32.0000;4;29981.5337;3.0000;0.4958;Solar Home System (SHS)
6554;2.0041;8.0828;45.5044;7.8000;4;7307.9988;3.0000;0.4666;Solar Home System (SHS)
10616;3.5157;10.0992;343.0328;58.8000;4;55091.0682;3.0000;0.4273;Solar Home System (SHS)
6963;1.7847;8.5846;57.1721;9.8000;4;9181.8447;3.0000;0.4546;Solar Home System (SHS)
17068;1.0860;10.4544;274.1929;47.0000;4;44035.3776;3.0000;0.4246;Solar Home System (SHS)
3764;2.1249;6.9779;558.8868;95.8000;4;89757.2166;5.0000;0.2859;Mini-grid
9624;1.4740;9.9248;156.3483;26.8000;4;25109.5345;3.0000;0.4263;Solar Home System (SHS)
688;2.2544;6.5051;89.8419;15.4000;4;14428.6131;3.0000;0.4906;Solar Home System (SHS)
4471;2.2471;7.1295;219.3543;37.6000;4;35228.3021;3.0000;0.4844;Solar Home System (SHS)
7406;3.0844;9.1239;84.0080;14.4000;4;13491.6902;3.0000;0.4546;Solar Home System (SHS)
1371;2.6256;6.6331;66.5064;11.4000;4;10680.9214;3.0000;0.4981;Solar Home System (SHS)
15598;2.3576;11.2786;32.6698;5.6000;4;5246.7684;3.0000;0.4092;Solar Home System (SHS)
16040;2.6676;11.4120;102.6765;17.6000;4;16489.8435;3.0000;0.4094;Solar Home System (SHS)
7178;2.6611;8.9286;177.3503;30.4000;4;28482.4570;3.0000;0.4608;Solar Home System (SHS)
12693;2.1130;10.1262;1281.1225;219.6000;4;205748.2751;5.0000;0.2586;Mini-grid
2983;2.6559;6.8334;565.8874;97.0000;4;90881.5241;5.0000;0.3113;Mini-grid
6059;1.6859;7.3359;165.6825;28.4000;4;26608.6112;3.0000;0.4731;Solar Home System (SHS)
13800;3.4251;10.7890;87.5084;15.0000;4;14053.8439;3.0000;0.4158;Solar Home System (SHS)
9097;2.0681;9.7704;36.1701;6.2000;4;5808.9222;3.0000;0.4304;Solar Home System (SHS)
15245;2.2203;11.1649;26.8359;4.6000;4;4309.8455;3.0000;0.4114;Solar Home System (SHS)
12672;2.8967;10.1170;2625.2510;450.0000;4;421615.3178;5.0000;0.2610;Mini-grid
8202;1.6721;9.4590;68.8399;11.8000;4;11055.6906;1.0000;0.0100;Grid Extension
14995;2.3930;11.1287;47.8379;8.2000;4;7682.7680;3.0000;0.4122;Solar Home System (SHS)
2274;2.2398;6.7663;442.2090;75.8000;4;71018.7580;5.0000;0.2584;Mini-grid
15190;2.3264;11.1026;32.6698;5.6000;4;5246.7684;3.0000;0.4118;Solar Home System (SHS)
1718;1.8143;6.6439;63.0060;10.8000;4;10118.7676;3.0000;0.4923;Solar Home System (SHS)
2808;1.8759;6.8135;95.6758;16.4000;4;15365.5360;3.0000;0.4892;Solar Home System (SHS)
12881;1.0385;10.5171;114.3443;19.6000;4;18363.6894;3.0000;0.4227;Solar Home System (SHS)
5848;2.3912;7.7123;72.3403;12.4000;4;11617.8443;3.0000;0.4812;Solar Home System (SHS)
9065;1.4335;9.7411;74.6738;12.8000;4;11992.6135;3.0000;0.4267;Solar Home System (SHS)
11263;2.8482;10.2368;78.1741;13.4000;4;12554.7672;3.0000;0.4220;Solar Home System (SHS)
979;1.6209;6.6498;511.0489;87.6000;4;82074.4485;1.0000;0.1000;Grid Extension
1798;2.0212;6.6568;11.6678;2.0000;4;1873.8459;3.0000;0.4923;Solar Home System (SHS)
6849;2.0451;8.4383;186.6845;32.0000;4;29981.5337;3.0000;0.4635;Solar Home System (SHS)
15278;3.0540;11.1740;102.6765;17.6000;4;16489.8435;3.0000;0.4110;Solar Home System (SHS)
9124;1.5137;9.7958;238.0228;40.8000;4;38226.4555;3.0000;0.4250;Solar Home System (SHS)
5729;2.3246;7.5895;204.1862;35.0000;4;32792.3025;3.0000;0.4814;Solar Home System (SHS)
636;1.8801;6.4974;228.6885;39.2000;4;36727.3788;3.0000;0.4920;Solar Home System (SHS)
7672;2.3359;9.2536;87.5084;15.0000;4;14053.8439;3.0000;0.4469;Solar Home System (SHS)
16688;2.5552;11.5997;105.0100;18.0000;4;16864.6127;3.0000;0.4080;Solar Home System (SHS)
5020;2.5565;7.2477;676.7314;116.0000;4;108683.0597;5.0000;0.3026;Mini-grid
10609;1.4155;10.1096;87.5084;15.0000;4;14053.8439;3.0000;0.4256;Solar Home System (SHS)
9784;1.5838;9.6572;47.8379;8.2000;4;7682.7680;3.0000;0.4248;Solar Home System (SHS)
14682;2.0920;11.0364;51.3382;8.8000;4;8244.9218;3.0000;0.4136;Solar Home System (SHS)
14605;3.7054;11.0305;625.3931;107.2000;4;100438.1379;3.0000;0.4142;Solar Home System (SHS)
3507;1.6427;6.9921;364.0348;62.4000;4;58463.9907;1.0000;0.1000;Grid Extension
16585;2.3996;11.5755;89.8419;15.4000;4;14428.6131;3.0000;0.4080;Solar Home System (SHS)
10449;1.8953;10.0325;51.3382;8.8000;4;8244.9218;3.0000;0.4233;Solar Home System (SHS)
16498;2.6246;11.5312;63.0060;10.8000;4;10118.7676;3.0000;0.4074;Solar Home System (SHS)
7429;2.6900;9.1188;68.8399;11.8000;4;11055.6906;3.0000;0.4558;Solar Home System (SHS)
5162;2.1884;7.4094;198.3523;34.0000;4;31855.3796;3.0000;0.4853;Solar Home System (SHS)
12724;1.0716;10.4667;99.1762;17.0000;4;15927.6898;3.0000;0.4237;Solar Home System (SHS)
12177;0.8751;10.4142;114.3443;19.6000;4;18363.6894;3.0000;0.4258;Solar Home System (SHS)
378;2.0244;6.3768;105.0100;18.0000;4;16864.6127;3.0000;0.4713;Solar Home System (SHS)
9518;3.4304;9.8928;60.6725;10.4000;4;9743.9985;3.0000;0.4278;Solar Home System (SHS)
12541;1.3421;10.3101;63.0060;10.8000;4;10118.7676;3.0000;0.4214;Solar Home System (SHS)
12929;3.6463;10.5513;26.8359;4.6000;4;4309.8455;3.0000;0.4189;Solar Home System (SHS)
5104;1.7754;7.3799;204.1862;35.0000;4;32792.3025;3.0000;0.4736;Solar Home System (SHS)
9842;2.7435;9.2888;1698.8291;291.2000;4;272831.9568;5.0000;0.2780;Mini-grid
6197;2.2007;7.1065;78.1741;13.4000;4;12554.7672;3.0000;0.4842;Solar Home System (SHS)
12198;3.2114;10.4109;745.5713;127.8000;4;119738.7503;5.0000;0.2881;Mini-grid
3663;1.7529;6.9613;406.0388;69.6000;4;65209.8358;1.0000;0.0100;Grid Extension
1939;2.0625;6.7776;60.6725;10.4000;4;9743.9985;3.0000;0.4938;Solar Home System (SHS)
9543;1.8938;9.8889;105.0100;18.0000;4;16864.6127;3.0000;0.4265;Solar Home System (SHS)
5926;1.8835;7.7646;402.5385;69.0000;4;64647.6821;5.0000;0.2955;Mini-grid
4556;2.6276;7.1132;68.8399;11.8000;4;11055.6906;3.0000;0.4952;Solar Home System (SHS)
9887;1.6550;6.9100;152.8479;26.2000;4;24547.3807;1.0000;0.0100;Grid Extension
9104;1.6286;9.7730;68.8399;11.8000;4;11055.6906;3.0000;0.4250;Solar Home System (SHS)
16237;2.2477;10.9223;42.0040;7.2000;4;6745.8451;3.0000;0.4142;Solar Home System (SHS)
3606;1.9554;6.9480;81.6745;14.0000;4;13116.9210;3.0000;0.4831;Solar Home System (SHS)
4074;2.6588;7.0432;114.3443;19.6000;4;18363.6894;3.0000;0.4984;Solar Home System (SHS)
13412;1.4121;10.6661;81.6745;14.0000;4;13116.9210;3.0000;0.4183;Solar Home System (SHS)
8297;1.5869;9.4080;63.0060;10.8000;4;10118.7676;3.0000;0.4315;Solar Home System (SHS)
4208;2.5421;7.0118;63.0060;10.8000;4;10118.7676;3.0000;0.4961;Solar Home System (SHS)
13539;2.6905;10.6514;74.6738;12.8000;4;11992.6135;3.0000;0.4150;Solar Home System (SHS)
1157;2.0303;6.5527;246.1902;42.2000;4;39538.1476;3.0000;0.4844;Solar Home System (SHS)
4206;1.8775;7.0080;87.5084;15.0000;4;14053.8439;3.0000;0.4798;Solar Home System (SHS)
14327;2.4387;10.9301;114.3443;19.6000;4;18363.6894;3.0000;0.4152;Solar Home System (SHS)
9916;1.9310;6.9143;707.0676;121.2000;4;113555.0589;5.0000;0.2768;Mini-grid
14686;2.3311;11.0320;147.0141;25.2000;4;23610.4578;3.0000;0.4134;Solar Home System (SHS)
14027;0.9620;10.8627;66.5064;11.4000;4;10680.9214;3.0000;0.4183;Solar Home System (SHS)
9552;1.6972;9.8935;93.3423;16.0000;4;14990.7669;3.0000;0.4248;Solar Home System (SHS)
3259;2.2471;6.7257;297.5285;51.0000;4;47783.0694;5.0000;0.2857;Mini-grid
3621;1.6732;6.9568;271.8593;46.6000;4;43660.6085;1.0000;0.0100;Grid Extension
11796;1.9683;10.3506;68.8399;11.8000;4;11055.6906;3.0000;0.4185;Solar Home System (SHS)
5827;2.4783;7.6741;201.8526;34.6000;4;32417.5333;3.0000;0.4839;Solar Home System (SHS)
12394;3.2602;10.3048;102.6765;17.6000;4;16489.8435;3.0000;0.4214;Solar Home System (SHS)
7721;2.4785;9.2466;238.0228;40.8000;4;38226.4555;3.0000;0.4486;Solar Home System (SHS)
10866;1.2638;10.1556;51.3382;8.8000;4;8244.9218;3.0000;0.4263;Solar Home System (SHS)
17161;3.5422;9.9438;760.7394;130.4000;4;122174.7499;5.0000;0.2807;Mini-grid
7403;2.5650;8.9225;406.0388;69.6000;4;65209.8358;1.0000;0.1000;Grid Extension
12276;1.8386;10.3701;32.6698;5.6000;4;5246.7684;3.0000;0.4195;Solar Home System (SHS)
16322;2.6438;11.4341;141.1802;24.2000;4;22673.5349;3.0000;0.4090;Solar Home System (SHS)
14550;2.8002;11.0174;57.1721;9.8000;4;9181.8447;3.0000;0.4116;Solar Home System (SHS)
3034;1.9902;6.8377;379.2029;65.0000;4;60899.9904;5.0000;0.2994;Mini-grid
3044;2.7006;6.7166;207.6865;35.6000;4;33354.4563;3.0000;0.5034;Solar Home System (SHS)
6322;2.1907;7.8573;1915.8499;328.4000;4;307685.4897;1.0000;0.1000;Grid Extension
16902;3.2697;11.9385;358.2009;61.4000;4;57527.0678;3.0000;0.4063;Solar Home System (SHS)
