X_deg;Y_deg;Pop;GridCellArea;Country;ElecPop;WindVel;GHI;TravelHours;Elevation;ResidentialDemandTierCustom;Slope;NightLights;LandCover;SubstationDist;TransformerDist;CurrentHVLineDist;PlannedHVLineDist;CurrentMVLineDist;PlannedMVLineDist;RoadDist;HydropowerDist;Hydropower;HydropowerFID;IsUrban;PerCapitaDemand;HealthDemand;EducationDemand;AgriDemand;ElectrificationOrder;CommercialDemand;ResidentialDemandTier1;ResidentialDemandTier2;ResidentialDemandTier3;ResidentialDemandTier4;ResidentialDemandTier5;id;Households
2.0332;8.1854;52;0.0062;Benin;0.0000;0.0000;1818;0.7493;169.0000;38.7000;0.7145;0.0000;9;45.9741;9999;31.5915;111.1243;31.5915;111.1243;7.0055;9999;9999.0000;9999;0;7.7400;0;0;0;0;0;7.7400;43.8000;200;500;750;6668;10.4000
0.9963;10.5897;387;0.2565;Benin;0.0000;0.0000;2010;0.1040;205.0000;38.7000;0.8712;0.0000;12;59.1939;9999;59.2349;25.1703;59.2349;25.1703;10.1341;9999;9999.0000;9999;0;7.7400;0;0;0;0;0;7.7400;43.8000;200;500;750;13138;77.4000
2.2138;6.7554;64;0.0136;Benin;0.0000;0.0000;1714;0.3485;123.0000;38.7000;0.3189;0.0000;14;21.9193;9999;19.7426;11.7904;19.7426;11.7904;4.8232;9999;9999.0000;9999;0;7.7400;0;0;0;0;0;7.7400;43.8000;200;500;750;2197;12.8000
1.1337;10.3822;134;0.1164;Benin;0.0000;0.0000;1991;0.8970;265.0000;38.7000;0.1665;0.0000;12;33.4404;9999;33.4860;21.6909;33.4860;21.6909;0.6530;9999;9999.0000;9999;0;7.7400;0;0;0;0;0;7.7400;43.8000;200;500;750;11938;26.8000
1.9578;6.8168;250;0.0337;Benin;0.0000;0.0000;1728;0.6658;49.0000;38.7000;0.6648;0.0000;14;18.9715;9999;12.8815;8.2445;12.8815;8.2445;6.0858;9999;9999.0000;9999;0;7.7400;0;0;0;0;0;7.7400;43.8000;200;500;750;2845;50.0000
1.8008;7.5959;353;0.0379;Benin;0.0000;0.0000;1811;1.5740;155.0000;38.7000;0.7443;0.0000;14;46.9178;9999;31.4067;52.2349;31.4067;52.2349;10.8145;9999;9999.0000;9999;0;7.7400;0;0;0;0;0;7.7400;43.8000;200;500;750;5619;70.6000
1.9081;7.0574;52;0.0093;Benin;0.0000;0.0000;1749;0.3568;66.0000;38.7000;1.7067;0.0000;12;11.8089;9999;17.4329;1.5464;17.4329;1.5464;2.5939;9999;9999.0000;9999;0;7.7400;0;0;0;0;0;7.7400;43.8000;200;500;750;3909;10.4000
2.3447;8.2055;1064;0.1067;Benin;0.0000;0.0000;1792;1.0750;132.0000;38.7000;0.6154;0.0000;10;31.7050;9999;22.3331;118.1931;22.3331;118.1931;5.6715;9999;9999.0000;9999;0;7.7400;0;0;0;0;0;7.7400;43.8000;200;500;750;6897;212.8000
2.2639;8.0178;397;0.0657;Benin;0.0000;0.0000;1794;0.2045;160.0000;38.7000;0.2408;0.0000;10;26.1711;9999;5.4047;95.7682;5.4047;95.7682;3.0110;9999;9999.0000;9999;0;7.7400;0;0;0;0;0;7.7400;43.8000;200;500;750;6489;79.4000
2.6586;9.6824;49;0.0285;Benin;0.0000;0.0000;1944;0.5868;360.0000;38.7000;0.4016;0.0000;12;37.6936;9999;1.2458;36.0285;1.2458;36.0285;1.9687;9999;9999.0000;9999;0;7.7400;0;0;0;0;0;7.7400;43.8000;200;500;750;8953;9.8000
2.4141;11.2673;59;0.0153;Benin;0.0000;0.0000;2078;0.2122;315.0000;38.7000;0.4875;0.0000;12;2.8820;9999;120.9507;4.0865;120.9507;4.0865;1.2575;9999;9999.0000;9999;0;7.7400;0;0;0;0;0;7.7400;43.8000;200;500;750;15610;11.8000
3.1525;9.7835;54;0.0229;Benin;0.0000;0.0000;1964;0.8791;446.0000;38.7000;0.6133;0.0000;12;16.9008;9999;46.2637;34.7613;46.2637;34.7613;8.7731;9999;9999.0000;9999;0;7.7400;0;0;0;0;0;7.7400;43.8000;200;500;750;9149;10.8000
2.2283;6.7233;88;0.0497;Benin;0.0000;0.0000;1704;0.3217;109.0000;38.7000;0.4352;0.0000;14;21.9428;9999;18.1090;7.8743;18.1090;7.8743;4.0443;9999;9999.0000;9999;0;7.7400;0;0;0;0;0;7.7400;43.8000;200;500;750;3245;17.6000
2.6690;7.5986;121;0.0362;Benin;0.0000;0.0000;1735;1.0055;219.0000;38.7000;0.7605;0.0000;10;55.4711;9999;3.2023;83.7044;3.2023;83.7044;0.2375;9999;9999.0000;9999;0;7.7400;0;0;0;0;0;7.7400;43.8000;200;500;750;5646;24.2000
2.5864;6.8228;106;0.0535;Benin;0.0000;0.0000;1695;0.3966;103.0000;38.7000;1.2522;0.0000;14;11.4367;9999;3.5024;10.5165;3.5024;10.5165;2.4332;9999;9999.0000;9999;0;7.7400;0;0;0;0;0;7.7400;43.8000;200;500;750;2889;21.2000
3.1167;10.0269;72;0.0223;Benin;0.0000;0.0000;1991;0.5223;389.0000;38.7000;0.4548;0.0000;12;14.5427;9999;42.0408;48.5310;42.0408;48.5310;10.2096;9999;9999.0000;9999;0;7.7400;0;0;0;0;0;7.7400;43.8000;200;500;750;10437;14.4000
3.1318;9.2900;34;0.0269;Benin;0.0000;0.0000;1890;0.7006;432.0000;38.7000;0.8814;0.0000;10;57.0981;9999;57.9395;19.0167;57.9395;19.0167;36.4532;9999;9999.0000;9999;0;7.7400;0;0;0;0;0;7.7400;43.8000;200;500;750;9844;6.8000
2.2104;10.1262;39;0.0253;Benin;0.0000;0.0000;2007;1.2835;387.0000;38.7000;0.3585;0.0000;12;29.2093;9999;48.7248;49.7401;48.7248;49.7401;3.5484;9999;9999.0000;9999;0;7.7400;0;0;0;0;0;7.7400;43.8000;200;500;750;10771;7.8000
1.2384;10.6320;34;0.0205;Benin;0.0000;0.0000;2012;0.1687;224.0000;38.7000;0.2320;0.0000;12;48.2854;9999;48.3105;0.8484;48.3105;0.8484;2.4183;9999;9999.0000;9999;0;7.7400;0;0;0;0;0;7.7400;43.8000;200;500;750;13443;6.8000
2.0556;6.5684;103;0.0217;Benin;0.0000;0.0000;1734;0.2510;64.0000;38.7000;0.1968;0.0000;14;10.7267;9999;7.1080;7.2499;7.1080;7.2499;6.1612;9999;9999.0000;9999;0;7.7400;0;0;0;0;0;7.7400;43.8000;200;500;750;1213;20.6000
1.4787;9.7050;376;0.1762;Benin;0.0000;0.0000;1990;0.5420;434.0000;38.7000;0.5475;0.0000;12;16.0583;9999;0.3633;23.4228;0.3633;23.4228;0.0000;9999;9999.0000;9999;0;7.7400;0;0;0;0;0;7.7400;43.8000;200;500;750;8865;75.2000
2.1957;7.1811;781;0.2767;Benin;0.0000;0.0000;1760;0.2852;74.0000;38.7000;0.3816;0.0000;12;13.0175;9999;0.4926;17.4733;0.4926;17.4733;2.1877;9999;9999.0000;9999;0;7.7400;0;0;0;0;0;7.7400;43.8000;200;500;750;4437;156.2000
2.3655;11.3403;70;0.0260;Benin;0.0000;0.0000;2077;0.1021;288.0000;38.7000;0.3431;0.0000;12;8.3394;9999;130.0279;9.2847;130.0279;9.2847;0.1871;9999;9999.0000;9999;0;7.7400;0;0;0;0;0;7.7400;43.8000;200;500;750;15875;14.0000
1.0104;10.5429;57;0.0269;Benin;0.0000;0.0000;2011;0.1770;228.0000;38.7000;0.9439;0.0000;12;55.0021;9999;55.0444;27.0919;55.0444;27.0919;5.3284;9999;9999.0000;9999;0;7.7400;0;0;0;0;0;7.7400;43.8000;200;500;750;13057;11.4000
2.2792;6.7740;325;0.0847;Benin;0.0000;0.0000;1702;0.2837;109.0000;38.7000;1.3447;0.0000;14;29.1896;9999;16.5109;11.3480;16.5109;11.3480;3.5405;9999;9999.0000;9999;0;7.7400;0;0;0;0;0;7.7400;43.8000;200;500;750;2334;65.0000
2.2059;11.1932;31;0.0128;Benin;0.0000;0.0000;2061;0.5073;313.0000;38.7000;0.4724;0.0000;10;26.2442;9999;120.4150;27.7551;120.4150;27.7551;8.8445;9999;9999.0000;9999;0;7.7400;0;0;0;0;0;7.7400;43.8000;200;500;750;15446;6.2000
2.6922;6.7093;2402;1.3891;Benin;0.0000;0.0000;1686;0.0847;28.0000;38.7000;0.2307;0.0000;14;2.2575;9999;3.4944;5.0595;3.4944;5.0595;1.7668;9999;9999.0000;9999;0;7.7400;0;0;0;0;0;7.7400;43.8000;200;500;750;3159;480.4000
1.1569;10.6656;54;0.0584;Benin;0.0000;0.0000;2014;0.5316;211.0000;38.7000;0.4672;0.0000;12;55.3440;9999;55.3740;6.1113;55.3740;6.1113;8.1367;9999;9999.0000;9999;0;7.7400;0;0;0;0;0;7.7400;43.8000;200;500;750;13411;10.8000
1.6662;6.9691;874;0.1543;Benin;0.0000;0.0000;1771;0.2224;205.0000;219.0000;1.0173;0.0000;14;3.1024;9999;7.1924;3.2104;7.1924;3.2104;0.7799;9999;9999.0000;9999;0;43.8000;0;0;0;0;0;7.7400;43.8000;200;500;750;3698;174.8000
1.6816;9.9704;36;0.0080;Benin;0.0000;0.0000;2005;0.6976;434.0000;38.7000;0.1764;0.0000;12;31.9336;9999;17.6015;42.0261;17.6015;42.0261;9.1069;9999;9999.0000;9999;0;7.7400;0;0;0;0;0;7.7400;43.8000;200;500;750;10242;7.2000
3.2252;9.8301;54;0.0353;Benin;0.0000;0.0000;1976;0.5886;474.0000;38.7000;0.6466;0.0000;12;10.8666;9999;53.4545;40.8804;53.4545;40.8804;0.0809;9999;9999.0000;9999;0;7.7400;0;0;0;0;0;7.7400;43.8000;200;500;750;9336;10.8000
0.9904;10.3246;106;0.1006;Benin;0.0000;0.0000;1982;0.9092;193.0000;38.7000;0.4986;0.0000;12;45.6558;9999;45.6475;38.5248;45.6475;38.5248;12.8923;9999;9999.0000;9999;0;7.7400;0;0;0;0;0;7.7400;43.8000;200;500;750;12593;21.2000
2.1841;6.8578;144;0.0712;Benin;0.0000;0.0000;1735;0.2383;165.0000;38.7000;0.7954;0.0000;14;26.8403;9999;25.2012;23.4717;25.2012;23.4717;2.1767;9999;9999.0000;9999;0;7.7400;0;0;0;0;0;7.7400;43.8000;200;500;750;2373;28.8000
2.3394;10.9456;82;0.0786;Benin;0.0000;0.0000;2045;1.3093;282.0000;38.7000;0.2244;0.0000;10;39.3962;9999;89.2618;40.1289;89.2618;40.1289;13.7314;9999;9999.0000;9999;0;7.7400;0;0;0;0;0;7.7400;43.8000;200;500;750;14346;16.4000
2.5089;11.4251;88;0.0128;Benin;0.0000;0.0000;2080;0.2467;317.0000;38.7000;0.2984;0.0000;12;17.2908;9999;136.5788;15.9987;136.5788;15.9987;0.3534;9999;9999.0000;9999;0;7.7400;0;0;0;0;0;7.7400;43.8000;200;500;750;16092;17.6000
2.3917;7.2162;21147;6.4142;Benin;21147.0000;0.0000;1745;0.0022;83.0000;219.0000;1.2696;81.7109;10;28.5505;9999;0.2986;36.7239;0.2986;36.7239;0.0000;9999;9999.0000;9999;0;43.8000;0;0;0;0;0;7.7400;43.8000;200;500;750;4956;4229.4000
2.6384;7.0659;98;0.0326;Benin;0.0000;0.0000;1708;0.3704;56.0000;38.7000;0.5333;0.0000;9;3.5463;9999;1.5118;36.0635;1.5118;36.0635;0.7383;9999;9999.0000;9999;0;7.7400;0;0;0;0;0;7.7400;43.8000;200;500;750;3870;19.6000
2.2124;7.1220;745;0.2053;Benin;0.0000;0.0000;1752;0.4298;61.0000;38.7000;0.2945;0.0000;12;16.1153;9999;7.1991;20.7147;7.1991;20.7147;2.9894;9999;9999.0000;9999;0;7.7400;0;0;0;0;0;7.7400;43.8000;200;500;750;4582;149.0000
2.1380;6.7417;1430;0.6594;Benin;0.0000;0.0000;1716;0.3770;115.0000;38.7000;0.9741;0.0000;14;13.3584;9999;11.9813;11.4266;11.9813;11.4266;1.3729;9999;9999.0000;9999;0;7.7400;0;0;0;0;0;7.7400;43.8000;200;500;750;3422;286.0000
2.6748;6.8273;52;0.0083;Benin;0.0000;0.0000;1691;0.5069;80.0000;38.7000;0.9460;0.0000;14;10.2067;9999;5.6807;10.0531;5.6807;10.0531;6.6688;9999;9999.0000;9999;0;7.7400;0;0;0;0;0;7.7400;43.8000;200;500;750;2915;10.4000
2.7285;10.9789;31;0.0165;Benin;0.0000;0.0000;2054;0.4581;288.0000;38.7000;0.2937;0.0000;12;20.3771;9999;86.2715;16.5090;86.2715;16.5090;14.5728;9999;9999.0000;9999;0;7.7400;0;0;0;0;0;7.7400;43.8000;200;500;750;14447;6.2000
1.2542;10.5957;82;0.0352;Benin;0.0000;0.0000;2009;0.2075;259.0000;38.7000;5.8374;0.0000;12;43.8407;9999;43.8656;1.4319;43.8656;1.4319;0.9418;9999;9999.0000;9999;0;7.7400;0;0;0;0;0;7.7400;43.8000;200;500;750;13251;16.4000
1.0613;10.6512;44;0.0521;Benin;0.0000;0.0000;2021;0.2437;254.0000;38.7000;0.2945;0.0000;12;59.7575;9999;59.7936;15.6100;59.7936;15.6100;14.9780;9999;9999.0000;9999;0;7.7400;0;0;0;0;0;7.7400;43.8000;200;500;750;13538;8.8000
2.4739;7.0603;62;0.0047;Benin;0.0000;0.0000;1721;0.2630;36.0000;38.7000;0.0854;0.0000;10;19.0612;9999;11.8902;39.4469;11.8902;39.4469;1.3114;9999;9999.0000;9999;0;7.7400;0;0;0;0;0;7.7400;43.8000;200;500;750;3881;12.4000
3.4539;9.9261;108;0.0394;Benin;0.0000;0.0000;1987;0.3896;393.0000;38.7000;0.8799;0.0000;12;27.1136;9999;78.4086;61.1254;78.4086;61.1254;13.6096;9999;9999.0000;9999;0;7.7400;0;0;0;0;0;7.7400;43.8000;200;500;750;9619;21.6000
1.7261;7.1382;995;0.1503;Benin;0.0000;0.0000;1774;0.6812;163.0000;38.7000;0.3337;0.0000;12;12.9287;9999;9.9822;16.0590;9.9822;16.0590;12.3130;9999;9999.0000;9999;0;7.7400;0;0;0;0;0;7.7400;43.8000;200;500;750;4521;199.0000
1.6242;9.1783;64;0.0425;Benin;0.0000;0.0000;1945;0.9893;431.0000;38.7000;0.4747;0.0000;9;53.7769;9999;47.3803;31.7600;47.3803;31.7600;4.7430;9999;9999.0000;9999;0;7.7400;0;0;0;0;0;7.7400;43.8000;200;500;750;7542;12.8000
2.1305;8.2753;142;0.0376;Benin;0.0000;0.0000;1815;1.4421;238.0000;38.7000;0.2420;0.0000;10;39.8342;9999;34.6069;121.4465;34.6069;121.4465;2.5604;9999;9999.0000;9999;0;7.7400;0;0;0;0;0;7.7400;43.8000;200;500;750;6745;28.4000
1.4308;9.6620;54;0.0191;Benin;0.0000;0.0000;1992;0.2442;420.0000;38.7000;1.0510;0.0000;12;21.6456;9999;4.5405;18.2186;4.5405;18.2186;2.0741;9999;9999.0000;9999;0;7.7400;0;0;0;0;0;7.7400;43.8000;200;500;750;9778;10.8000
2.6538;7.0614;235;0.0741;Benin;0.0000;0.0000;1706;0.3899;66.0000;38.7000;0.6298;0.0000;9;4.2491;9999;0.0000;35.5706;0.0000;35.5706;0.6517;9999;9999.0000;9999;0;7.7400;0;0;0;0;0;7.7400;43.8000;200;500;750;3878;47.0000
2.6092;6.7427;134;0.0738;Benin;0.0000;0.0000;1697;0.1547;94.0000;38.7000;0.3327;0.0000;14;4.2767;9999;1.2838;1.2424;1.2838;1.2424;2.5635;9999;9999.0000;9999;0;7.7400;0;0;0;0;0;7.7400;43.8000;200;500;750;3427;26.8000
2.1347;6.4586;760;0.3406;Benin;0.0000;0.0000;1740;0.2320;28.0000;38.7000;0.1872;0.0000;14;24.9144;9999;10.1930;18.4660;10.1930;18.4660;1.6449;9999;9999.0000;9999;0;7.7400;0;0;0;0;0;7.7400;43.8000;200;500;750;262;152.0000
2.0472;6.4977;325;0.0363;Benin;325.0000;0.0000;1740;0.3399;44.0000;38.7000;0.2787;100.0000;14;18.4545;9999;13.6096;14.6855;13.6096;14.6855;3.7027;9999;9999.0000;9999;0;7.7400;0;0;0;0;0;7.7400;43.8000;200;500;750;664;65.0000
2.5123;11.3581;142;0.0226;Benin;0.0000;0.0000;2076;0.1628;291.0000;38.7000;0.1223;0.0000;12;11.7489;9999;129.0371;8.9337;129.0371;8.9337;1.5263;9999;9999.0000;9999;0;7.7400;0;0;0;0;0;7.7400;43.8000;200;500;750;16131;28.4000
2.6711;10.3652;188;0.1238;Benin;0.0000;0.0000;2020;0.3449;355.0000;38.7000;0.5753;0.0000;12;17.6204;9999;17.5984;6.8359;17.5984;6.8359;5.4451;9999;9999.0000;9999;0;7.7400;0;0;0;0;0;7.7400;43.8000;200;500;750;12283;37.6000
1.6936;6.6669;477;0.0636;Benin;0.0000;0.0000;1732;0.1665;16.0000;38.7000;0.1547;0.0000;12;2.3767;9999;3.7483;11.2352;3.7483;11.2352;0.6321;9999;9999.0000;9999;0;7.7400;0;0;0;0;0;7.7400;43.8000;200;500;750;1022;95.4000
2.2652;6.8119;219;0.1106;Benin;0.0000;0.0000;1708;0.2377;115.0000;38.7000;0.5597;0.0000;14;29.7800;9999;20.6344;15.7219;20.6344;15.7219;4.1003;9999;9999.0000;9999;0;7.7400;0;0;0;0;0;7.7400;43.8000;200;500;750;2793;43.8000
2.4188;8.3820;70;0.0373;Benin;0.0000;0.0000;1792;0.6039;203.0000;38.7000;0.3522;0.0000;9;10.8143;9999;19.4557;106.9839;19.4557;106.9839;0.0000;9999;9999.0000;9999;0;7.7400;0;0;0;0;0;7.7400;43.8000;200;500;750;6885;14.0000
2.6065;7.0853;88;0.0283;Benin;0.0000;0.0000;1712;0.4489;37.0000;38.7000;0.1222;0.0000;12;4.1477;9999;4.9550;38.5202;4.9550;38.5202;3.7680;9999;9999.0000;9999;0;7.7400;0;0;0;0;0;7.7400;43.8000;200;500;750;3852;17.6000
1.7559;6.6321;2441;0.9038;Benin;2441.0000;0.0000;1724;0.1888;17.0000;38.7000;0.8682;85.2825;14;5.3279;9999;2.3768;5.0194;2.3768;5.0194;3.6505;9999;9999.0000;9999;0;7.7400;0;0;0;0;0;7.7400;43.8000;200;500;750;1673;488.2000
1.3360;10.3662;137;0.0699;Benin;0.0000;0.0000;2010;0.4111;415.0000;38.7000;0.3128;0.0000;12;16.7825;9999;16.8093;1.3404;16.8093;1.3404;1.5192;9999;9999.0000;9999;0;7.7400;0;0;0;0;0;7.7400;43.8000;200;500;750;12295;27.4000
2.3739;11.3496;31;0.0279;Benin;0.0000;0.0000;2078;0.0882;291.0000;38.7000;0.1872;0.0000;12;8.4687;9999;130.8218;9.2317;130.8218;9.2317;1.1996;9999;9999.0000;9999;0;7.7400;0;0;0;0;0;7.7400;43.8000;200;500;750;15858;6.2000
2.9615;9.5931;49;0.0125;Benin;0.0000;0.0000;1923;0.1628;401.0000;38.7000;0.2788;0.0000;12;21.3847;9999;32.4476;18.1139;32.4476;18.1139;0.0792;9999;9999.0000;9999;0;7.7400;0;0;0;0;0;7.7400;43.8000;200;500;750;8571;9.8000
2.8377;10.9596;98;0.0333;Benin;0.0000;0.0000;2057;0.6567;292.0000;38.7000;0.3981;0.0000;12;15.3158;9999;86.0269;4.3276;86.0269;4.3276;3.3436;9999;9999.0000;9999;0;7.7400;0;0;0;0;0;7.7400;43.8000;200;500;750;14403;19.6000
1.6527;9.1774;121;0.0565;Benin;0.0000;0.0000;1942;0.9640;398.0000;38.7000;0.8884;0.0000;9;53.8950;9999;45.9075;31.4362;45.9075;31.4362;7.5290;9999;9999.0000;9999;0;7.7400;0;0;0;0;0;7.7400;43.8000;200;500;750;7541;24.2000
2.0367;10.4996;62;0.0344;Benin;0.0000;0.0000;2028;0.4951;391.0000;38.7000;0.5995;0.0000;12;41.3342;9999;75.3246;75.3578;75.3246;75.3578;0.5630;9999;9999.0000;9999;0;7.7400;0;0;0;0;0;7.7400;43.8000;200;500;750;13099;12.4000
3.2063;11.7586;204;0.0854;Benin;0.0000;0.0000;2092;0.1982;233.0000;38.7000;0.3833;0.0000;12;21.1433;9999;182.4945;5.6078;182.4945;5.6078;0.9641;9999;9999.0000;9999;0;7.7400;0;0;0;0;0;7.7400;43.8000;200;500;750;16839;40.8000
2.3403;6.7188;1585;0.6034;Benin;0.0000;0.0000;1693;0.2375;58.0000;38.7000;1.1542;0.0000;14;33.2179;9999;6.9320;3.0102;6.9320;3.0102;0.9142;9999;9999.0000;9999;0;7.7400;0;0;0;0;0;7.7400;43.8000;200;500;750;3224;317.0000
2.2435;7.2014;284;0.0704;Benin;0.0000;0.0000;1757;0.2084;89.0000;38.7000;0.1862;0.0000;12;18.7952;9999;0.3308;23.1057;0.3308;23.1057;0.0000;9999;9999.0000;9999;0;7.7400;0;0;0;0;0;7.7400;43.8000;200;500;750;4861;56.8000
3.7222;10.6469;49;0.0072;Benin;0.0000;0.0000;2035;0.8392;351.0000;38.7000;0.4019;0.0000;10;29.7107;9999;126.1578;97.6147;126.1578;97.6147;6.6508;9999;9999.0000;9999;0;7.7400;0;0;0;0;0;7.7400;43.8000;200;500;750;13500;9.8000
3.2296;11.7351;80;0.0073;Benin;0.0000;0.0000;2091;0.0628;215.0000;38.7000;0.5093;0.0000;12;20.9095;9999;181.1515;2.2992;181.1515;2.2992;0.7218;9999;9999.0000;9999;0;7.7400;0;0;0;0;0;7.7400;43.8000;200;500;750;16795;16.0000
1.8889;6.5164;144;0.0401;Benin;0.0000;0.0000;1723;0.2413;64.0000;38.7000;0.2421;0.0000;14;9.1679;9999;10.5624;10.6070;10.5624;10.6070;5.1300;9999;9999.0000;9999;0;7.7400;0;0;0;0;0;7.7400;43.8000;200;500;750;746;28.8000
3.1432;11.9740;162;0.0782;Benin;0.0000;0.0000;2097;0.4157;182.0000;38.7000;0.1317;0.0000;12;15.1877;9999;203.4986;24.2375;203.4986;24.2375;10.4956;9999;9999.0000;9999;0;7.7400;0;0;0;0;0;7.7400;43.8000;200;500;750;16895;32.4000
1.9889;7.1291;4665;1.2878;Benin;4665.0000;0.0000;1761;0.1753;186.0000;219.0000;0.4326;20.4846;12;7.4795;9999;7.1185;0.0000;7.1185;0.0000;0.0000;9999;9999.0000;9999;0;43.8000;0;0;0;0;0;7.7400;43.8000;200;500;750;4597;933.0000
1.8582;6.9409;90;0.0210;Benin;0.0000;0.0000;1771;0.1799;165.0000;219.0000;0.5168;0.0000;12;13.1838;9999;27.2258;9.8692;27.2258;9.8692;1.5323;9999;9999.0000;9999;0;43.8000;0;0;0;0;0;7.7400;43.8000;200;500;750;3556;18.0000
2.1105;6.6911;70;0.0229;Benin;0.0000;0.0000;1710;0.2583;102.0000;38.7000;0.5138;0.0000;14;8.5905;9999;6.5811;6.5499;6.5811;6.5499;1.0599;9999;9999.0000;9999;0;7.7400;0;0;0;0;0;7.7400;43.8000;200;500;750;897;14.0000
3.0337;10.4356;36;0.0128;Benin;0.0000;0.0000;2014;0.7694;328.0000;38.7000;0.5941;0.0000;12;40.9140;9999;48.3111;31.6855;48.3111;31.6855;1.9097;9999;9999.0000;9999;0;7.7400;0;0;0;0;0;7.7400;43.8000;200;500;750;12054;7.2000
0.9171;10.9811;57;0.0237;Benin;0.0000;0.0000;2034;1.0200;143.0000;38.7000;0.0700;0.0000;12;98.8886;9999;98.9210;0.3552;98.9210;0.3552;4.5181;9999;9999.0000;9999;0;7.7400;0;0;0;0;0;7.7400;43.8000;200;500;750;14433;11.4000
2.1490;6.7350;539;0.2335;Benin;0.0000;0.0000;1714;0.3676;115.0000;219.0000;0.3250;0.0000;14;14.2963;9999;12.7298;10.6849;12.7298;10.6849;1.1667;9999;9999.0000;9999;0;43.8000;0;0;0;0;0;7.7400;43.8000;200;500;750;3356;107.8000
1.3212;10.6495;353;0.0722;Benin;0.0000;0.0000;2030;0.2845;329.0000;38.7000;2.3392;0.0000;12;47.5769;9999;47.5936;7.2804;47.5936;7.2804;2.3582;9999;9999.0000;9999;0;7.7400;0;0;0;0;0;7.7400;43.8000;200;500;750;13537;70.6000
2.1989;6.7502;1954;0.5115;Benin;0.0000;0.0000;1715;0.2947;128.0000;38.7000;0.4266;0.0000;14;19.9432;9999;17.8254;11.1930;17.8254;11.1930;2.7677;9999;9999.0000;9999;0;7.7400;0;0;0;0;0;7.7400;43.8000;200;500;750;2251;390.8000
2.0886;6.5150;758;0.1527;Benin;0.0000;0.0000;1722;0.3011;52.0000;38.7000;0.0875;0.0000;14;17.3335;9999;9.0555;11.7671;9.0555;11.7671;5.0757;9999;9999.0000;9999;0;7.7400;0;0;0;0;0;7.7400;43.8000;200;500;750;737;151.6000
2.9228;10.3547;52;0.0091;Benin;0.0000;0.0000;2015;0.9061;341.0000;38.7000;0.4590;0.0000;12;33.3188;9999;33.2435;20.3200;33.2435;20.3200;9.9728;9999;9999.0000;9999;0;7.7400;0;0;0;0;0;7.7400;43.8000;200;500;750;11830;10.4000
1.9406;6.9779;454;0.0821;Benin;0.0000;0.0000;1758;0.3748;81.0000;219.0000;0.2407;0.0000;14;16.9288;9999;25.0537;10.8363;25.0537;10.8363;0.8036;9999;9999.0000;9999;0;43.8000;0;0;0;0;0;7.7400;43.8000;200;500;750;3756;90.8000
2.3495;7.7706;415;0.0897;Benin;0.0000;0.0000;1777;0.8985;163.0000;38.7000;0.7438;0.0000;12;18.9065;9999;16.4882;73.5222;16.4882;73.5222;0.0000;9999;9999.0000;9999;0;7.7400;0;0;0;0;0;7.7400;43.8000;200;500;750;5915;83.0000
3.0828;9.3418;54;0.0183;Benin;0.0000;0.0000;1893;0.8573;395.0000;38.7000;0.3974;0.0000;12;50.2155;9999;51.6791;12.1032;51.6791;12.1032;28.7505;9999;9999.0000;9999;0;7.7400;0;0;0;0;0;7.7400;43.8000;200;500;750;8031;10.8000
1.0311;10.3497;72;0.0443;Benin;0.0000;0.0000;1986;0.7762;219.0000;38.7000;1.9868;0.0000;12;42.2837;9999;42.3068;33.4909;42.3068;33.4909;8.4006;9999;9999.0000;9999;0;7.7400;0;0;0;0;0;7.7400;43.8000;200;500;750;11778;14.4000
1.0243;10.2171;85;0.0437;Benin;0.0000;0.0000;1975;0.4462;188.0000;38.7000;-9999.0000;0.0000;12;40.7547;9999;40.6506;39.0993;40.6506;39.0993;8.9124;9999;9999.0000;9999;0;7.7400;0;0;0;0;0;7.7400;43.8000;200;500;750;11646;17.0000
2.6832;6.9360;137;0.1231;Benin;0.0000;0.0000;1701;0.2541;140.0000;38.7000;0.4517;0.0000;9;18.3418;9999;5.0590;21.7266;5.0590;21.7266;3.2661;9999;9999.0000;9999;0;7.7400;0;0;0;0;0;7.7400;43.8000;200;500;750;3455;27.4000
1.0804;10.5685;397;0.2029;Benin;0.0000;0.0000;2007;0.4743;213.0000;38.7000;0.4509;0.0000;12;51.1672;9999;51.2058;18.9382;51.2058;18.9382;5.6195;9999;9999.0000;9999;0;7.7400;0;0;0;0;0;7.7400;43.8000;200;500;750;13576;79.4000
3.3177;10.1856;93;0.0581;Benin;0.0000;0.0000;2000;0.3261;368.0000;38.7000;0.5212;0.0000;12;12.0511;9999;67.7613;65.6965;67.7613;65.6965;1.6975;9999;9999.0000;9999;0;7.7400;0;0;0;0;0;7.7400;43.8000;200;500;750;10931;18.6000
3.0163;10.0783;95;0.0976;Benin;0.0000;0.0000;1989;0.2710;367.0000;38.7000;0.7124;0.0000;12;26.3616;9999;32.6257;36.1327;32.6257;36.1327;8.9215;9999;9999.0000;9999;0;7.7400;0;0;0;0;0;7.7400;43.8000;200;500;750;10649;19.0000
2.9215;9.3950;80;0.0746;Benin;0.0000;0.0000;1891;0.9473;360.0000;38.7000;0.8647;0.0000;12;36.5855;9999;33.4961;1.8351;33.4961;1.8351;15.9680;9999;9999.0000;9999;0;7.7400;0;0;0;0;0;7.7400;43.8000;200;500;750;8278;16.0000
